sourceSegment,번호,운동명,exerciseStableKey,bodyRegion,forceType,movementPattern,movementCategory,laterality,plane,대표연구운동,운동군,운동군_ko,연구구분,계산유형,입력단위,loadUnitStableKey,loadUnitCode,분석단위명,조직유형,jointComplexStableKey,jointComplexCode,관절복합체명,primaryTissueStableKey,componentTissueStableKeys,componentTissueCodes,componentTissueNamesKo,componentCount,mappingRoles,M,S_rapidity,C,P_load_profile,P_한국어,P_D_role,P_runtime_rule,DoseBasis,DoseUnit,DoseRule,bodyWeightCoefficient,ContextFlags,C_runtime_policy,연구코드,근거강도,근거URL,점수산정근거,상태,점수버전,metadata_updated_at,S_rapidity_basis,transferSourceExerciseKey,transferSourceExerciseName,mappingConfidence,familyImportance,scoreStatus,catalogVersion,stableKeyMappingStatus
REMAINING_54,30,수영,ex_681eed4a,WHOLE_BODY,CARDIO,CARDIO|SWIMMING|SHOULDER_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,Y,SWIMMING,중강도 수영,REPRESENTATIVE_ANCHOR,수중 반복,분·거리·RPE,lu_f037b5f8ea,lu_thoracolumbar_fascia,흉요근막 부하 단위,FASCIA,jc_5c5aab6f67,jc_thoracic_spine_ribcage,흉추·흉곽 복합체,tissue_bb60f64b7d,tissue_bb60f64b7d,tissue_thoracolumbar_fascia,흉요근막,1,STABILIZATION,3,4,6.5,SMOOTH_CYCLE,완만한 반복,D_PRIMARY_REPETITION,D의 반복·주기·세트 또는 세션 시간을 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. P 자체는 숫자 승수가 아님.,DURATION_SESSION,분·거리·RPE,distanceOrMinutes × strokeTypeModifier × RPE,,CYCLIC|SHOULDER_ENDURANCE|STROKE_DEPENDENT,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,SWIM01|SWIM02|SWIM03,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC3438875/
https://pmc.ncbi.nlm.nih.gov/articles/PMC6333225/
https://pmc.ncbi.nlm.nih.gov/articles/PMC9982531/","자유형 중심의 대표 수영 세션으로, 영법별 차이는 런타임 modifier로 분리. 흉요근막 부하 단위은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 SWIM01|SWIM02|SWIM03 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,smooth_cycle; exercise_base=4.0; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,30,수영,ex_681eed4a,WHOLE_BODY,CARDIO,CARDIO|SWIMMING|SHOULDER_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,Y,SWIMMING,중강도 수영,REPRESENTATIVE_ANCHOR,수중 반복,분·거리·RPE,lu_dec56c15d8,lu_wrist_joint,요수근·중수근 관절 복합체,JOINT,jc_6e7ae18e56,jc_wrist_carpal,손목 복합체,,tissue_a19cc622c3|tissue_5a830323a8,tissue_radiocarpal_joint|tissue_midcarpal_joint,요수근관절|중수근관절,2,FORCE_TRANSFER,2,4,5.8,SMOOTH_CYCLE,완만한 반복,D_PRIMARY_REPETITION,D의 반복·주기·세트 또는 세션 시간을 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. P 자체는 숫자 승수가 아님.,DURATION_SESSION,분·거리·RPE,distanceOrMinutes × strokeTypeModifier × RPE,,CYCLIC|SHOULDER_ENDURANCE|STROKE_DEPENDENT,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,SWIM01|SWIM02|SWIM03,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC3438875/
https://pmc.ncbi.nlm.nih.gov/articles/PMC6333225/
https://pmc.ncbi.nlm.nih.gov/articles/PMC9982531/","자유형 중심의 대표 수영 세션으로, 영법별 차이는 런타임 modifier로 분리. 요수근·중수근 관절 복합체은(는) FORCE_TRANSFER 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 SWIM01|SWIM02|SWIM03 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,smooth_cycle; exercise_base=4.0; tissue-adjusted by joint complex,,,MEDIUM,SECONDARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_2d44aafe1e,lu_achilles_tendon,아킬레스건,TENDON,jc_6326ea19a8,jc_ankle_hindfoot,발목·후족부 복합체,tissue_8ce649f960,tissue_8ce649f960,tissue_achilles_tendon,아킬레스건,1,LEGACY_SCORE_TARGET,1.8,1.5,4,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,T02→근접,낮음,https://pubmed.ncbi.nlm.nih.gov/32658037/,실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_3d242daa59,lu_acl,전방십자인대(ACL),LIGAMENT,jc_ad7382e4b2,jc_knee_tibiofemoral,경골대퇴 복합체,tissue_8dc13da436,tissue_8dc13da436,tissue_acl,전방십자인대(ACL),1,LEGACY_SCORE_TARGET,1.2,1.5,3.5,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,S20,중간,https://pubmed.ncbi.nlm.nih.gov/9474411/,실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_a9651bd8d7,lu_hip_joint,고관절,JOINT,jc_ae763d5994,jc_hip,고관절 복합체,tissue_50091b2878,tissue_50091b2878,tissue_hip_joint,고관절,1,LEGACY_SCORE_TARGET,2.8,1.5,5.2,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,S17→근접; S19,낮음,"https://pubmed.ncbi.nlm.nih.gov/11410170/
https://pubmed.ncbi.nlm.nih.gov/3628491/ ; https://pubmed.ncbi.nlm.nih.gov/3728780/",실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_d7b54824bb,lu_patellar_tendon,슬개건,TENDON,jc_4201fb72f3,jc_knee_patellofemoral,슬개대퇴 복합체,tissue_816066da61,tissue_816066da61,tissue_patellar_tendon,슬개건,1,LEGACY_SCORE_TARGET,3,1.5,5.5,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,T01→근접; S19,낮음,"https://pmc.ncbi.nlm.nih.gov/articles/PMC10925836/
https://pubmed.ncbi.nlm.nih.gov/3628491/ ; https://pubmed.ncbi.nlm.nih.gov/3728780/",실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_9a06d0adb2,lu_patellofemoral_joint,슬개대퇴관절(PFJ),JOINT,jc_4201fb72f3,jc_knee_patellofemoral,슬개대퇴 복합체,tissue_91887f185f,tissue_91887f185f,tissue_patellofemoral_joint,슬개대퇴관절,1,LEGACY_SCORE_TARGET,3.5,1.5,5.8,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,S19,중간,https://pubmed.ncbi.nlm.nih.gov/3628491/ ; https://pubmed.ncbi.nlm.nih.gov/3728780/,실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_7d200f36f3,lu_pcl,후방십자인대(PCL),LIGAMENT,jc_ad7382e4b2,jc_knee_tibiofemoral,경골대퇴 복합체,tissue_01df1d3a7f,tissue_01df1d3a7f,tissue_pcl,후방십자인대(PCL),1,LEGACY_SCORE_TARGET,2.2,1.5,4.5,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,S20→근접,낮음,https://pubmed.ncbi.nlm.nih.gov/9474411/,실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_f4005dd228,lu_quadriceps_tendon,대퇴사두근건,TENDON,jc_4201fb72f3,jc_knee_patellofemoral,슬개대퇴 복합체,tissue_7545ba6787,tissue_7545ba6787,tissue_quadriceps_tendon,대퇴사두근건,1,LEGACY_SCORE_TARGET,3,1.5,5.2,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,T01→근접; S19,낮음,"https://pmc.ncbi.nlm.nih.gov/articles/PMC10925836/
https://pubmed.ncbi.nlm.nih.gov/3628491/ ; https://pubmed.ncbi.nlm.nih.gov/3728780/",실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_6de10a05a1,lu_talocrural_joint,거퇴관절,JOINT,jc_6326ea19a8,jc_ankle_hindfoot,발목·후족부 복합체,tissue_83bda2c0f8,tissue_83bda2c0f8,tissue_talocrural_joint,거퇴관절,1,LEGACY_SCORE_TARGET,2,1.5,4.5,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,S19,낮음,https://pubmed.ncbi.nlm.nih.gov/3628491/ ; https://pubmed.ncbi.nlm.nih.gov/3728780/,실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
LOWER_90,89,실내 자전거,ex_ab918e2b,LOWER,CARDIO,CARDIO|CYCLING|LOWER_BODY_ENDURANCE,CARDIO,CYCLIC,SAGITTAL,N,CARDIO,,신규 연구,지속시간/강도,분 또는 세션 강도,lu_bf3f500760,lu_tibiofemoral_joint,경골대퇴관절(TFJ),JOINT,jc_ad7382e4b2,jc_knee_tibiofemoral,경골대퇴 복합체,tissue_23a874341a,tissue_23a874341a,tissue_tibiofemoral_joint,경골대퇴관절,1,LEGACY_SCORE_TARGET,3,1.5,5.2,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 부하 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,CYCLIC_WORK,분×저항/파워×케이던스,duration × resistance 또는 externalPower × cadence. 시간만으로 계산하지 말고 강도 입력을 필수화.,,CYCLIC|SAGITTAL,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,S19,중간,https://pubmed.ncbi.nlm.nih.gov/3628491/ ; https://pubmed.ncbi.nlm.nih.gov/3728780/,실내자전거는 피크보다 회전수·저항·세션시간의 누적 T가 핵심이다. 안장 높이·크랭크·클릿·케이던스는 런타임 modifier 대상.,S 급속도·P 유형 적용 연구 시안,REL-MSCP-D-0.4,1781278881407,smooth_cyclic; base=1.5; tissue=exercise_base; MT01/MT02/MT03,,,HIGH,,EXISTING_SCORE_MIGRATED,CTM-0.1,MAPPED_EXACT
REMAINING_54,31,인터벌 러닝,ex_faae2044,CARDIO,CARDIO,CARDIO|RUNNING|INTERVAL_RUNNING|ANAEROBIC_CONDITIONING,CARDIO,CYCLIC,SAGITTAL,Y,INTERVAL_RUNNING,고강도 인터벌 러닝,REPRESENTATIVE_ANCHOR,고강도 유산소 반복,구간·분·RPE,lu_2d44aafe1e,lu_achilles_tendon,아킬레스건,TENDON,jc_6326ea19a8,jc_ankle_hindfoot,발목·후족부 복합체,tissue_8ce649f960,tissue_8ce649f960,tissue_achilles_tendon,아킬레스건,1,PRIMARY_LOAD,7.3,9.1,8.5,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,DISTANCE_TIME,구간·분·RPE,workIntervals × distanceOrTime × RPE × speedDensityModifier,,CYCLIC|SAGITTAL|HIGH_SPEED_INTERVAL|REPEATED_FOOT_CONTACT,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,RUN01|RUN02|LOWER-CTM,중간,"https://pubmed.ncbi.nlm.nih.gov/32658037/
https://pubmed.ncbi.nlm.nih.gov/36278501/","중강도 러닝에서 속도·급속도·회복밀도를 상향. 아킬레스건은(는) PRIMARY_LOAD 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 RUN01|RUN02|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=8.8; tissue-adjusted by joint complex,,,MEDIUM,PRIMARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,31,인터벌 러닝,ex_faae2044,CARDIO,CARDIO,CARDIO|RUNNING|INTERVAL_RUNNING|ANAEROBIC_CONDITIONING,CARDIO,CYCLIC,SAGITTAL,Y,INTERVAL_RUNNING,고강도 인터벌 러닝,REPRESENTATIVE_ANCHOR,고강도 유산소 반복,구간·분·RPE,lu_3d242daa59,lu_acl,전방십자인대(ACL),LIGAMENT,jc_ad7382e4b2,jc_knee_tibiofemoral,경골대퇴 복합체,tissue_8dc13da436,tissue_8dc13da436,tissue_acl,전방십자인대(ACL),1,STABILIZATION,4.3,9,8,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,DISTANCE_TIME,구간·분·RPE,workIntervals × distanceOrTime × RPE × speedDensityModifier,,CYCLIC|SAGITTAL|HIGH_SPEED_INTERVAL|REPEATED_FOOT_CONTACT,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,RUN01|RUN02|LOWER-CTM,중간,"https://pubmed.ncbi.nlm.nih.gov/32658037/
https://pubmed.ncbi.nlm.nih.gov/36278501/","중강도 러닝에서 속도·급속도·회복밀도를 상향. 전방십자인대(ACL)은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 RUN01|RUN02|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=8.8; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,31,인터벌 러닝,ex_faae2044,CARDIO,CARDIO,CARDIO|RUNNING|INTERVAL_RUNNING|ANAEROBIC_CONDITIONING,CARDIO,CYCLIC,SAGITTAL,Y,INTERVAL_RUNNING,고강도 인터벌 러닝,REPRESENTATIVE_ANCHOR,고강도 유산소 반복,구간·분·RPE,lu_192bb30a2e,lu_anterior_tibial_tendon,전경골근건,TENDON,jc_6326ea19a8,jc_ankle_hindfoot,발목·후족부 복합체,tissue_26b1feaeea,tissue_26b1feaeea,tissue_anterior_tibial_tendon,전경골근건,1,PRIMARY_LOAD,4.5,9.1,7.5,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,DISTANCE_TIME,구간·분·RPE,workIntervals × distanceOrTime × RPE × speedDensityModifier,,CYCLIC|SAGITTAL|HIGH_SPEED_INTERVAL|REPEATED_FOOT_CONTACT,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,RUN01|RUN02|LOWER-CTM,중간,"https://pubmed.ncbi.nlm.nih.gov/32658037/
https://pubmed.ncbi.nlm.nih.gov/36278501/","중강도 러닝에서 속도·급속도·회복밀도를 상향. 전경골근건은(는) PRIMARY_LOAD 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 RUN01|RUN02|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=8.8; tissue-adjusted by joint complex,,,MEDIUM,PRIMARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,31,인터벌 러닝,ex_faae2044,CARDIO,CARDIO,CARDIO|RUNNING|INTERVAL_RUNNING|ANAEROBIC_CONDITIONING,CARDIO,CYCLIC,SAGITTAL,Y,INTERVAL_RUNNING,고강도 인터벌 러닝,REPRESENTATIVE_ANCHOR,고강도 유산소 반복,구간·분·RPE,lu_e7d26ea928,lu_atfl,전거비인대(ATFL),LIGAMENT,jc_6326ea19a8,jc_ankle_hindfoot,발목·후족부 복합체,tissue_951896d245,tissue_951896d245,tissue_atfl,전거비인대(ATFL),1,STABILIZATION,2.8,9.1,7.5,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,DISTANCE_TIME,구간·분·RPE,workIntervals × distanceOrTime × RPE × speedDensityModifier,,CYCLIC|SAGITTAL|HIGH_SPEED_INTERVAL|REPEATED_FOOT_CONTACT,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,RUN01|RUN02|LOWER-CTM,중간,"https://pubmed.ncbi.nlm.nih.gov/32658037/
https://pubmed.ncbi.nlm.nih.gov/36278501/","중강도 러닝에서 속도·급속도·회복밀도를 상향. 전거비인대(ATFL)은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 RUN01|RUN02|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=8.8; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
