"stableKey","sourceField","sourceToken","sourceSemanticFacts","existingCanonicalFactsBefore","canonicalFactsAfter","lostFacts","unsupportedNewFacts","duplicatedFacts","informationStatus"
"ex_ab468462","legacy derived badminton transfer inference","forceType=SQUAT;plane=SAGITTAL;laterality=BILATERAL;fatigue=GLUTE_LOAD|KNEE_HIP_STABILITY_STRESS|LOCAL_MUSCLE|MACHINE_LOWER_BODY_STRESS|NEURAL_HEAVY|PATELLAR_TENDON_STRESS|QUADRICEPS_LOAD|SYSTEMIC;muscles=CORE|GLUTE|HAMSTRING|QUADRICEPS;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=UNILATERAL_STABILITY;objectives=;fatigueCost=HIGH","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=;objectives=;fatigueCost=HIGH","removedAxes=UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_ab918e2b","legacy derived badminton transfer inference","forceType=ACCELERATE;plane=SAGITTAL;laterality=BILATERAL;fatigue=CARDIO_CONDITIONING_STRESS|GENERAL_CONDITIONING|LOCAL_MUSCLE|NEURAL_HEAVY|NEURAL_SPEED|PACING_LOAD|REPETITIVE_LOCOMOTION_IMPACT|SYSTEMIC|SYSTEMIC_CONDITIONING_LOAD;muscles=CALF|CORE|HAMSTRING|QUADRICEPS;roles=CONDITIONING|GENERAL_CONDITIONING_SUPPORTIVE;skills=;qualities=AEROBIC_BASE|ANAEROBIC_REPEATABILITY|RECOVERY_STEP","axes=AEROBIC_FOOTWORK|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=CONDITIONING|FOOTWORK;fatigueCost=MEDIUM","level=GENERAL;types=GENERAL_CONDITIONING_SUPPORTIVE;skills=;qualities=AEROBIC_BASE|ANAEROBIC_REPEATABILITY","axes=;objectives=;fatigueCost=MEDIUM","removedAxes=AEROBIC_FOOTWORK|LATERAL_MOVEMENT|UNILATERAL_STABILITY;removedObjectives=CONDITIONING|FOOTWORK","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_aca9d312","legacy derived badminton transfer inference","forceType=ACCELERATE;plane=MULTI_PLANAR;laterality=UNILATERAL;fatigue=ACCELERATION_DECELERATION_LOAD|ACHILLES_TENDON_STRESS|AEROBIC_ANAEROBIC_LOAD|CHANGE_OF_DIRECTION_LOAD|COURT_SPORT_MOVEMENT_STRESS|DECELERATION|DIRECTION_CHANGE_IMPACT_STRESS|HIP_ROTATIONAL_CONTROL_STRESS|KNEE_ANKLE_STABILITY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|NEURAL_SPEED|OTHER_SPORT_SESSION|OVERHEAD_REPETITION|PATELLAR_TENDON_STRESS|REACTION_DECISION_LOAD|REPEATED_SPRINT_LOAD|SYSTEMIC;muscles=CALF|CORE|GLUTE|QUADRICEPS|SHOULDER;roles=CONDITIONING;skills=;qualities=RECOVERY_STEP","axes=AEROBIC_FOOTWORK|DECELERATION_LANDING|LATERAL_MOVEMENT|RACKET_SUPPORT|UNILATERAL_STABILITY;objectives=CONDITIONING|FOOTWORK;fatigueCost=HIGH","level=NONE;types=;skills=;qualities=","axes=;objectives=;fatigueCost=HIGH","removedAxes=AEROBIC_FOOTWORK|DECELERATION_LANDING|LATERAL_MOVEMENT|RACKET_SUPPORT|UNILATERAL_STABILITY;removedObjectives=CONDITIONING|FOOTWORK","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_ae9ecdbc","legacy derived badminton transfer inference","forceType=ACCELERATE;plane=MULTI_PLANAR;laterality=UNILATERAL;fatigue=ACHILLES_TENDON_STRESS|BADMINTON_DIRECT_TRANSFER|BADMINTON_MATCH|BADMINTON_RALLY|COURT_DECELERATION_IMPACT|COURT_MOVEMENT_LOAD|COURT_SPORT_MOVEMENT_STRESS|DECELERATION|DECELERATION_LOAD|DECISION_MAKING_LOAD|KNEE_ANKLE_STABILITY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|NEURAL_SPEED|OVERHEAD_REPETITION|OVERHEAD_REPETITION_LOAD|PATELLAR_TENDON_STRESS|REACTION_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC|TACTICAL_CONCENTRATION_LOAD|VISUAL_TRACKING_LOAD;muscles=CALF|CORE|GLUTE|QUADRICEPS|SHOULDER;roles=CHANGE_OF_DIRECTION_DIRECT|CONDITIONING|FOOTWORK|RALLY_CONDITIONING_DIRECT|REACTION_DECISION_DIRECT;skills=CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE|OVERHEAD_CLEAR|RALLY_TOLERANCE|SMASH;qualities=AEROBIC_BASE|ANAEROBIC_REPEATABILITY|DECELERATION|FIRST_STEP|MULTI_DIRECTION|REACTIVE_AGILITY|RECOVERY_STEP|SHOULDER_DURABILITY","axes=AEROBIC_FOOTWORK|DECELERATION_LANDING|LATERAL_MOVEMENT|RACKET_SUPPORT|UNILATERAL_STABILITY;objectives=ACCELERATION|CONDITIONING|DECELERATION|FOOTWORK;fatigueCost=MEDIUM","level=DIRECT;types=CHANGE_OF_DIRECTION_DIRECT|RALLY_CONDITIONING_DIRECT|REACTION_DECISION_DIRECT;skills=CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE|OVERHEAD_CLEAR|RALLY_TOLERANCE|SMASH;qualities=AEROBIC_BASE|ANAEROBIC_REPEATABILITY|DECELERATION|REACTIVE_AGILITY|SHOULDER_DURABILITY","axes=DECELERATION_LANDING|RACKET_SUPPORT;objectives=DECELERATION;fatigueCost=MEDIUM","removedAxes=AEROBIC_FOOTWORK|LATERAL_MOVEMENT|UNILATERAL_STABILITY;removedObjectives=ACCELERATION|CONDITIONING|FOOTWORK","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_b076570e","legacy derived badminton transfer inference","forceType=BRACE;plane=FRONTAL;laterality=UNILATERAL;fatigue=ANTI_ROTATION|ISOLATION_ACCESSORY_STRESS|LATERAL_DELTOID_LOCAL_LOAD|LOCAL_MUSCLE|NEURAL_HEAVY|OVERHEAD_REPETITION|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC;muscles=CORE|LATERAL_DELTOID|OBLIQUE|ROTATOR_CUFF|SHOULDER|TRAPEZIUS;roles=ANTI_ROTATION_STABILITY|GENERAL_STRENGTH_SUPPORTIVE|SHOULDER_CARE;skills=;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LATERAL_MOVEMENT|LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL|UNILATERAL_STABILITY;objectives=;fatigueCost=MEDIUM","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=;objectives=;fatigueCost=MEDIUM","removedAxes=LATERAL_MOVEMENT|LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_b3f447be","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=ANTERIOR_CORE_LOAD|ANTI_ROTATION|DYNAMIC_CORE_FLEXION_STRESS|GRIP_FOREARM|HIP_FLEXION_LOAD|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|SYSTEMIC;muscles=CORE|DEEP_CORE|FOREARM|LAT;roles=ANTI_ROTATION_STABILITY|GENERAL_STRENGTH_SUPPORTIVE|GRIP_FOREARM;skills=;qualities=CORE_BRACING","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=MEDIUM","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=CORE_BRACING","axes=;objectives=;fatigueCost=MEDIUM","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_b4b198de","legacy derived badminton transfer inference","forceType=SQUAT;plane=FRONTAL;laterality=UNILATERAL;fatigue=DECELERATION|DECELERATION_LOAD|DIRECTION_CHANGE_IMPACT_STRESS|GLUTE_LOAD|HIP_ROTATIONAL_CONTROL_STRESS|KNEE_VALGUS_CONTROL_STRESS|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|LUNGE_DECELERATION_STRESS|LUNGE_REACH_LOAD|NEURAL_HEAVY|PATELLAR_TENDON_STRESS|QUAD_LOAD|SINGLE_LEG_STABILITY_LOAD|SYSTEMIC;muscles=CORE|DEEP_CORE|GLUTE|HAMSTRING|HIP_ADDUCTOR|QUADRICEPS;roles=LOWER_BODY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|FIRST_STEP;qualities=FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE|SINGLE_LEG_STABILITY","axes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=ACCELERATION;fatigueCost=HIGH","level=SUPPORTIVE;types=LOWER_BODY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|FIRST_STEP;qualities=FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE|SINGLE_LEG_STABILITY","axes=;objectives=ACCELERATION;fatigueCost=HIGH","removedAxes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_b59bed7d","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=UNILATERAL;fatigue=HAMSTRING_LOCAL_LOAD|HAMSTRING_TENDON_STRESS|ISOLATION_ACCESSORY_STRESS|KNEE_FLEXION_LOAD|LOCAL_MUSCLE|NEURAL_HEAVY|SYSTEMIC;muscles=CALF|CORE|HAMSTRING;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL|UNILATERAL_STABILITY;objectives=;fatigueCost=LOW","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=;objectives=;fatigueCost=LOW","removedAxes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_b69ab702","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=BRACHIALIS_BRACHIORADIALIS_LOAD|ELBOW_FLEXION_LOAD|FOREARM_EXTENSOR_TENDON_STRESS|FOREARM_FLEXOR_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|ISOLATION_ACCESSORY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|SYSTEMIC;muscles=BICEPS|CHEST|CORE|FOREARM;roles=GENERAL_STRENGTH_SUPPORTIVE|GRIP_FOREARM;skills=;qualities=GRIP_ENDURANCE","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=LOW","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=;objectives=;fatigueCost=LOW","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_b76d3f92","legacy derived badminton transfer inference","forceType=BRACE;plane=FRONTAL;laterality=BILATERAL;fatigue=ANTI_ROTATION|ISOLATION_ACCESSORY_STRESS|LATERAL_DELTOID_LOCAL_LOAD|LOCAL_MUSCLE|NEURAL_HEAVY|OVERHEAD_REPETITION|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC;muscles=CORE|LATERAL_DELTOID|OBLIQUE|ROTATOR_CUFF|TRAPEZIUS;roles=ANTI_ROTATION_STABILITY|GENERAL_STRENGTH_SUPPORTIVE|SHOULDER_CARE;skills=;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LATERAL_MOVEMENT|LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=MEDIUM","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=;objectives=;fatigueCost=MEDIUM","removedAxes=LATERAL_MOVEMENT|LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_b78a8f95","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=ISOLATION_ACCESSORY_STRESS|KNEE_EXTENSION_LOAD|KNEE_STABILITY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|PATELLAR_TENDON_STRESS|QUADRICEPS_LOCAL_LOAD|QUADRICEPS_TENDON_STRESS|SYSTEMIC;muscles=CORE|QUADRICEPS;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL|UNILATERAL_STABILITY;objectives=;fatigueCost=VERY_HIGH","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=;objectives=;fatigueCost=VERY_HIGH","removedAxes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_badminton_lesson","legacy derived badminton transfer inference","forceType=ACCELERATE;plane=MULTI_PLANAR;laterality=UNILATERAL;fatigue=BADMINTON_DIRECT_TRANSFER|BADMINTON_LESSON|COACHING_FEEDBACK_PROCESSING_LOAD|COURT_DECELERATION_IMPACT|COURT_MOVEMENT_LOAD|COURT_SKILL_COGNITIVE_STRESS|DECELERATION|KNEE_ANKLE_STABILITY_STRESS|LOCAL_MUSCLE|MOTOR_LEARNING_LOAD|NEURAL_HEAVY|NEURAL_SPEED|OVERHEAD_REPETITION|PATELLAR_TENDON_STRESS|RACKET_SKILL_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC|TECHNICAL_CONCENTRATION_LOAD;muscles=CALF|CORE|GLUTE|QUADRICEPS|SHOULDER;roles=CONDITIONING|FOOTWORK|FOOTWORK_DIRECT|OVERHEAD_HITTING_DIRECT|REACTION_DECISION_DIRECT;skills=CHANGE_OF_DIRECTION|OVERHEAD_CLEAR|SMASH|SPLIT_STEP;qualities=FIRST_STEP|MULTI_DIRECTION|REACTIVE_AGILITY|RECOVERY_STEP|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=AEROBIC_FOOTWORK|DECELERATION_LANDING|LATERAL_MOVEMENT|RACKET_SUPPORT|UNILATERAL_STABILITY;objectives=ACCELERATION|CONDITIONING|FOOTWORK;fatigueCost=MEDIUM","level=DIRECT;types=FOOTWORK_DIRECT|OVERHEAD_HITTING_DIRECT|REACTION_DECISION_DIRECT;skills=CHANGE_OF_DIRECTION|OVERHEAD_CLEAR|SMASH|SPLIT_STEP;qualities=REACTIVE_AGILITY|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LATERAL_MOVEMENT|RACKET_SUPPORT;objectives=FOOTWORK;fatigueCost=MEDIUM","removedAxes=AEROBIC_FOOTWORK|DECELERATION_LANDING|UNILATERAL_STABILITY;removedObjectives=ACCELERATION|CONDITIONING","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_bb4b4276","legacy derived badminton transfer inference","forceType=PUSH;plane=SAGITTAL;laterality=BILATERAL;fatigue=DELTOID_LOAD|LOCAL_MUSCLE|NEURAL_HEAVY|OVERHEAD_PUSH_STRESS|OVERHEAD_REPETITION|OVERHEAD_REPETITION_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC|TRICEPS_LOAD|TRICEPS_TENDON_STRESS;muscles=ANTERIOR_DELTOID|BACK|CORE|DEEP_CORE|LATERAL_DELTOID|SCAPULAR_STABILIZERS|SHOULDER|TRICEPS;roles=GENERAL_STRENGTH_SUPPORTIVE|SHOULDER_CARE;skills=;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=RACKET_SUPPORT;objectives=;fatigueCost=MEDIUM","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=;objectives=;fatigueCost=MEDIUM","removedAxes=RACKET_SUPPORT;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_bc84eb7f","legacy derived badminton transfer inference","forceType=ACCELERATE;plane=MULTI_PLANAR;laterality=UNILATERAL;fatigue=ACHILLES_TENDON_STRESS|BADMINTON_DIRECT_TRANSFER|BADMINTON_FOOTWORK|BADMINTON_LUNGE_REACH|COURT_DECELERATION_IMPACT|COURT_SPORT_MOVEMENT_STRESS|DECELERATION|DECELERATION_LOAD|DECISION_MAKING_LOAD|ELASTIC_SSC|ELASTIC_SSC_LOAD|HIP_ROTATIONAL_CONTROL_STRESS|KNEE_ANKLE_STABILITY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|NEURAL_SPEED|NEURAL_SPEED_LOAD|PATELLAR_TENDON_STRESS|REACTION_LOAD|SYSTEMIC|VISUAL_TRACKING_LOAD;muscles=CORE|DEEP_CORE;roles=CONDITIONING|DECELERATION|FOOTWORK|FOOTWORK_DIRECT|LUNGE_REACH_DIRECT|REACTION|REACTION_DECISION_DIRECT;skills=DEFENSIVE_COVERAGE|FIRST_STEP|FRONT_COURT_LUNGE|LATERAL_LUNGE|SPLIT_STEP;qualities=DECELERATION|FIRST_STEP|HIP_CONTROL|MULTI_DIRECTION|REACTION_RANDOM|REACTIVE_AGILITY|RECOVERY_STEP|SINGLE_LEG_STABILITY","axes=AEROBIC_FOOTWORK|DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=ACCELERATION|CONDITIONING|DECELERATION|FOOTWORK|REACTION;fatigueCost=HIGH","level=DIRECT;types=FOOTWORK_DIRECT|LUNGE_REACH_DIRECT|REACTION_DECISION_DIRECT;skills=DEFENSIVE_COVERAGE|FIRST_STEP|FRONT_COURT_LUNGE|LATERAL_LUNGE|SPLIT_STEP;qualities=DECELERATION|HIP_CONTROL|REACTIVE_AGILITY|SINGLE_LEG_STABILITY","axes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=ACCELERATION|DECELERATION|FOOTWORK;fatigueCost=HIGH","removedAxes=AEROBIC_FOOTWORK;removedObjectives=CONDITIONING|REACTION","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_c1a81cb2","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=BRACHIALIS_BRACHIORADIALIS_LOAD|ELBOW_FLEXION_LOAD|FOREARM_EXTENSOR_TENDON_STRESS|FOREARM_FLEXOR_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|ISOLATION_ACCESSORY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|SYSTEMIC;muscles=BICEPS|CORE|FOREARM;roles=GENERAL_STRENGTH_SUPPORTIVE|GRIP_FOREARM;skills=;qualities=GRIP_ENDURANCE","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=LOW","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=;objectives=;fatigueCost=LOW","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_c1bf2aa8","legacy derived badminton transfer inference","forceType=ACCELERATE;plane=MULTI_PLANAR;laterality=UNILATERAL;fatigue=ACHILLES_TENDON_STRESS|BADMINTON_DIRECT_TRANSFER|BADMINTON_MULTI_SHUTTLE|BADMINTON_RALLY|COURT_DECELERATION_IMPACT|COURT_SPORT_MOVEMENT_STRESS|DECELERATION|DECELERATION_LOAD|DECISION_MAKING_LOAD|ELASTIC_SSC|ELASTIC_SSC_LOAD|HIP_ROTATIONAL_CONTROL_STRESS|KNEE_ANKLE_STABILITY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|NEURAL_SPEED|NEURAL_SPEED_LOAD|PATELLAR_TENDON_STRESS|REACTION_LOAD|SYSTEMIC|VISUAL_TRACKING_LOAD;muscles=CORE|DEEP_CORE;roles=CHANGE_OF_DIRECTION_DIRECT|DECELERATION|FOOTWORK|FOOTWORK_DIRECT|RALLY_CONDITIONING_DIRECT|REACTION;skills=CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE|MULTI_SHUTTLE_ENDURANCE|RALLY_TOLERANCE|SPLIT_STEP;qualities=ANAEROBIC_REPEATABILITY|ANKLE_STIFFNESS|DECELERATION|FIRST_STEP|MULTI_DIRECTION|REACTION_RANDOM|REACTIVE_AGILITY|RECOVERY_STEP|SINGLE_LEG_STABILITY","axes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=ACCELERATION|DECELERATION|FOOTWORK|REACTION;fatigueCost=HIGH","level=DIRECT;types=CHANGE_OF_DIRECTION_DIRECT|FOOTWORK_DIRECT|RALLY_CONDITIONING_DIRECT;skills=CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE|MULTI_SHUTTLE_ENDURANCE|RALLY_TOLERANCE|SPLIT_STEP;qualities=ANAEROBIC_REPEATABILITY|ANKLE_STIFFNESS|DECELERATION|REACTIVE_AGILITY|SINGLE_LEG_STABILITY","axes=DECELERATION_LANDING|LATERAL_MOVEMENT;objectives=DECELERATION|FOOTWORK;fatigueCost=HIGH","removedAxes=UNILATERAL_STABILITY;removedObjectives=ACCELERATION|REACTION","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_c365e5e2","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=UNILATERAL;fatigue=ANTI_ROTATION|ISOLATION_ACCESSORY_STRESS|LAT_LOCAL_LOAD|LOCAL_MUSCLE|NEURAL_HEAVY|SHOULDER_SCAPULAR_STABILITY_STRESS|SHOULDER_TENDON_STRESS|STRAIGHT_ARM_SHOULDER_EXTENSION_LOAD|SYSTEMIC;muscles=CORE|DEEP_CORE|LAT|OBLIQUE|SCAPULAR_STABILIZERS;roles=ANTI_ROTATION_STABILITY;skills=;qualities=","axes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL|UNILATERAL_STABILITY;objectives=;fatigueCost=MEDIUM","level=NONE;types=;skills=;qualities=","axes=;objectives=;fatigueCost=MEDIUM","removedAxes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_c4535de3","legacy derived badminton transfer inference","forceType=PUSH;plane=TRANSVERSE;laterality=BILATERAL;fatigue=LOCAL_MUSCLE|LOCAL_STABILIZER_LOAD|LOW_FATIGUE_REHAB|LOW_LOAD_CONTROL|LOW_LOAD_PREHAB_CONTROL_STRESS|OVERHEAD_REPETITION|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS;muscles=CORE|SCAPULAR_STABILIZERS;roles=SHOULDER_CARE|SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT;objectives=;fatigueCost=LOW","level=SUPPORTIVE;types=SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=RACKET_SUPPORT;objectives=;fatigueCost=LOW","removedAxes=LOW_FATIGUE_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ex_c4ea0a2a","legacy derived badminton transfer inference","forceType=LAND;plane=SAGITTAL;laterality=UNILATERAL;fatigue=ACHILLES_TENDON_STRESS|ANKLE_SSC_REACTIVE_STRESS|ANKLE_STABILITY_STRESS|ELASTIC_SSC|ELASTIC_SSC_LOAD|LOCAL_MUSCLE|LOW_LEVEL_REACTIVE_IMPACT|MOTOR_LEARNING_LOAD|NEURAL_HEAVY|NEURAL_SPEED|NEURAL_SPEED_LOAD|RUNNING_MECHANICS_LOAD|SYSTEMIC;muscles=CORE|GLUTE;roles=ANKLE_CALF_SSC_SUPPORTIVE|JUMP_LANDING|LOWER_BODY_SUPPORTIVE;skills=;qualities=ACCELERATION|ANKLE_STIFFNESS|CALF_ELASTICITY|HIP_CONTROL|JUMP_LANDING|RECOVERY_STEP","axes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=ACCELERATION|FOOTWORK|JUMP_LANDING;fatigueCost=HIGH","level=SUPPORTIVE;types=ANKLE_CALF_SSC_SUPPORTIVE|LOWER_BODY_SUPPORTIVE;skills=;qualities=ACCELERATION|ANKLE_STIFFNESS|CALF_ELASTICITY|HIP_CONTROL","axes=;objectives=ACCELERATION;fatigueCost=HIGH","removedAxes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;removedObjectives=FOOTWORK|JUMP_LANDING","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
