stableKey,name,category,detail1,detail2,mode,description,defaultRestSeconds,familyId,familyName,familyRole,familyE1rmMultiplier,movementPattern,movementCategory,primaryMuscles,secondaryMuscles,equipment,equipmentTags,compoundType,forceType,bodyRegion,plane,laterality,axialLoadLevel,stabilityRoles,sportTransferDirect,sportTransferSupportive,badmintonTransferRoles,fatigueCategories,adaptiveBaselineGroups,accessoryRoles,loadProfile,recoveryDecayProfile,systemicLoadWeight,neuralHeavyWeight,neuralSpeedWeight,localLoadWeight,decelerationWeight,elasticSscWeight,rotationPowerWeight,antiRotationWeight,overheadSwingWeight,gripLoadWeight,progressMetricType,strengthProgressionGroup,hypertrophyVolumeGroup,mainLiftGroup,accessoryContributionGroup,estimated1RmEligible,volumeLoadEligible,badmintonTransferStrength,courtMovementTypes,badmintonSkillTargets,jointStressTags,stabilityDemandLevel,mobilityDemandLevel,balanceContributionTags,analysisEligibility,activityKind,planningEligibility,metadataConfidence,imageAssetName,isActive,archivedAt,isCustom,needsReview
kettlebell_single_leg_rdl,케틀벨 원레그 루마니안 데드리프트,기능성운동,편측제어/힙힌지/균형,덤벨 또는 케틀벨,무게*횟수,앞다리에 대부분의 체중과 부하를 싣고 엉덩이를 뒤로 보내며 힙힌지한다. 반대쪽 발은 균형을 위해 뒤에 가볍게 접지할 수 있으며 앞다리의 햄스트링·둔근과 골반·몸통 안정성을 훈련한다.,90,deadlift,deadlift,PRIMARY,1,HINGE,STRENGTH,"HAMSTRING,GLUTE","ERECTOR_SPINAE,CORE",KETTLEBELL,KETTLEBELL,COMPOUND,HINGE,LOWER,SAGITTAL,UNILATERAL,MODERATE,"ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY,PELVIC_STABILITY,SINGLE_LEG_STABILITY",,HIP_STABILITY_SUPPORT|TRUNK_CONTROL_SUPPORT|POSTERIOR_CHAIN_CAPACITY,LOWER_BODY_SUPPORTIVE,"SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE","SYSTEMIC,HEAVY_LOWER,HINGE","LEG_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SINGLE_LEG_BALANCE_DEMAND,MEDIUM,0.75,0.75,0,0.5,0,0,0,0,0,0,VOLUME_LOAD,SINGLE_LEG_HINGE_STABILITY,POSTERIOR_CHAIN,DEADLIFT,POSTERIOR_CHAIN_ACCESSORY,NO,YES,SUPPORTIVE,NONE,FIRST_STEP|CHANGE_OF_DIRECTION,"LOW_BACK,HIP",HIGH,MODERATE,"LOWER_PULL,HINGE,POSTERIOR_CHAIN,UNILATERAL_LOWER,HIP_STABILITY",FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_SUPPORTIVE,EXERCISE,PROGRAM_SELECTABLE,MEDIUM,exercise_images/local_downloads/single_leg_rdl.png,YES,,NO,NO
landmine_anti_rotation,랜드마인 안티로테이션,기능성운동,복사근/심부코어,둔근/어깨/전완,"랜드마인, 무게*횟수",랜드마인을 몸 앞에서 이동시키며 골반과 몸통이 불필요하게 회전하지 않도록 버틴다.,60,랜드마인_안티로테이션,랜드마인 안티로테이션,PRIMARY,1,ANTI_ROTATION,STABILITY,"SHOULDER,FOREARM,GLUTE,CORE,DEEP_CORE,OBLIQUE",DEEP_CORE,LANDMINE,LANDMINE,HYBRID,BRACE,WHOLE_BODY,TRANSVERSE,BILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY,PELVIC_STABILITY",,"HIP_STABILITY_SUPPORT,TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT,GRIP_FOREARM_SUPPORT","ANTI_ROTATION_STABILITY,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ANTI_ROTATION,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ANTI_ROTATION","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0,0.75,0.5,0.75,QUALITY_BASED,CORE,SHOULDERS,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ANTI_ROTATION_STABILITY,GRIP_ENDURANCE,SHOULDER_DURABILITY","SHOULDER,WRIST,HIP",HIGH,LOW,"ANTI_ROTATION,SHOULDER_CARE,GRIP_FOREARM,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
landmine_rotation,랜드마인 좌우 회전,기능성운동,복사근/코어,둔근/어깨/전완,"랜드마인, 무게*횟수",랜드마인 끝을 양손으로 잡고 머리 앞의 호를 따라 좌우로 이동하며 골반·몸통 회전과 어깨 안정성을 함께 제어한다.,60,랜드마인_좌우_회전,랜드마인 좌우 회전,PRIMARY,1,ROTATION,POWER,"CORE,GLUTE","SHOULDER,FOREARM",LANDMINE,LANDMINE,HYBRID,ROTATE,WHOLE_BODY,TRANSVERSE,BILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY,PELVIC_STABILITY",,HIP_STABILITY_SUPPORT|TRUNK_CONTROL_SUPPORT|SHOULDER_STABILITY_SUPPORT|GRIP_FOREARM_SUPPORT,"ROTATION_POWER,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ROTATION_POWER,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ROTATION_POWER","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0.75,0,0.5,0.75,QUALITY_BASED,CORE,GLUTES,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ROTATION_SEQUENCING,GRIP_ENDURANCE,SHOULDER_DURABILITY",HIP,MODERATE,MODERATE,"ROTATION,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
lateral_bound_continuous,래터럴 바운드,기능성운동,측면파워/감속/방향전환,맨몸,횟수 또는 시간,"좌우로 연속 바운드하며 착지 직후 다음 반동으로 연결한다. 측면 파워, 반복 리듬과 연속적인 신장-단축 주기를 훈련한다.",60,래터럴_바운드,래터럴 바운드,PRIMARY,1,JUMP,PLYOMETRIC,"GLUTE,QUADRICEPS,CALF",CORE,BODYWEIGHT,BODYWEIGHT,COMPOUND,LAND,LOWER,FRONTAL,BILATERAL,NONE,LANDING_STABILITY,LATERAL_MOVEMENT|CHANGE_OF_DIRECTION,ANKLE_SSC_SUPPORT|HIP_STABILITY_SUPPORT|COD_SUPPORT,JUMP_LANDING,"SYSTEMIC,NEURAL_HEAVY,NEURAL_SPEED,LOCAL_MUSCLE,ELASTIC_SSC","BADMINTON_COURT,ELASTIC_SSC",,PLYOMETRIC_JUMP,LONG,0.5,0.5,0.5,0.5,0,0.75,0,0,0,0,QUALITY_BASED,NONE,QUADS,NONE,BADMINTON_SUPPORT,NO,NO,DIRECT,"JUMP_LANDING,RECOVERY_STEP",JUMP_LANDING_CONTROL,"HIP,KNEE,ANKLE_ACHILLES",HIGH,LOW,"CALF_ACHILLES,HIP_STABILITY,KNEE_CONTROL,ANKLE_STIFFNESS","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
med_ball_chest_pass,메디신볼 체스트 패스,기능성운동,가슴/삼두근,어깨/코어,"메디신볼, 무게*횟수",가슴 앞의 메디신볼을 몸통 고정과 함께 전방으로 빠르게 밀어 던진다.,75,bench_press,bench press,PRIMARY,1,PUSH_HORIZONTAL,POWER,"CHEST,SHOULDER,TRICEPS,CORE",DEEP_CORE,MEDICINE_BALL,MEDICINE_BALL,COMPOUND,PUSH,UPPER,MULTI_PLANAR,BILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL",,"TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT",SHOULDER_CARE,"SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,OVERHEAD_REPETITION","UPPER_PUSH,SHOULDER_OVERHEAD","SHOULDER_ACCESSORY,ARM_ACCESSORY,TRICEPS_ISOLATION,CHEST_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0,0,0.5,0,QUALITY_BASED,UPPER_PUSH_HORIZONTAL,CHEST,BENCH_PRESS,SHOULDER_CARE,NO,NO,SUPPORTIVE,NONE,SHOULDER_DURABILITY,"SHOULDER,ELBOW",LOW,LOW,"UPPER_PUSH,SHOULDER_CARE","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
med_ball_overhead_slam,메디신볼 위에서 아래로 슬램,기능성운동,복사근/코어,둔근/어깨/전완,"메디신볼, 무게*횟수",메디신볼을 머리 위로 올린 뒤 몸통과 고관절을 함께 사용해 바닥으로 빠르게 내리친다.,60,메디신볼_위에서_아래로_슬램,메디신볼 위에서 아래로 슬램,PRIMARY,1,ANTI_ROTATION,POWER,"CORE,LAT,TRICEPS","GLUTE,SHOULDER",MEDICINE_BALL,MEDICINE_BALL,HYBRID,BRACE,WHOLE_BODY,SAGITTAL,BILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY",,TRUNK_CONTROL_SUPPORT|SHOULDER_STABILITY_SUPPORT|GRIP_FOREARM_SUPPORT,"ANTI_ROTATION_STABILITY,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ANTI_ROTATION,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ANTI_ROTATION","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0,0.75,0.5,0.75,QUALITY_BASED,CORE,BACK,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ANTI_ROTATION_STABILITY,GRIP_ENDURANCE,SHOULDER_DURABILITY",ELBOW,HIGH,LOW,ANTI_ROTATION,"FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
med_ball_rotational_scoop_toss,메디신볼 로테이셔널 스쿱 토스,기능성운동,복사근/코어,둔근/어깨/전완,"메디신볼, 무게*횟수",낮은 위치에서 골반과 몸통을 연결해 회전하며 메디신볼을 스쿱 동작으로 던진다.,75,메디신볼_로테이셔널_스쿱_토스,메디신볼 로테이셔널 스쿱 토스,PRIMARY,1,ROTATION,POWER,"SHOULDER,FOREARM,GLUTE,CORE,OBLIQUE",DEEP_CORE,MEDICINE_BALL,MEDICINE_BALL,HYBRID,ROTATE,WHOLE_BODY,TRANSVERSE,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY,PELVIC_STABILITY",,"HIP_STABILITY_SUPPORT,TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT,GRIP_FOREARM_SUPPORT","ROTATION_POWER,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ROTATION_POWER,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ROTATION_POWER","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0.75,0,0.5,0.75,QUALITY_BASED,CORE,SHOULDERS,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ROTATION_SEQUENCING,GRIP_ENDURANCE,SHOULDER_DURABILITY","SHOULDER,WRIST,HIP",HIGH,MODERATE,"ROTATION,UNILATERAL_LOWER,SHOULDER_CARE,GRIP_FOREARM,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
med_ball_rotational_slam,메디신볼 회전 아래로 슬램,기능성운동,복사근/코어,둔근/어깨/전완,"메디신볼, 무게*횟수",골반과 몸통을 회전시키며 메디신볼을 반대쪽 대각선 아래 바닥으로 강하게 내리친다.,60,메디신볼_회전_아래로_슬램,메디신볼 회전 아래로 슬램,PRIMARY,1,ROTATION,POWER,"CORE,GLUTE","SHOULDER,LAT,FOREARM",MEDICINE_BALL,MEDICINE_BALL,HYBRID,ROTATE,WHOLE_BODY,MULTI_PLANAR,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY,PELVIC_STABILITY",,COD_SUPPORT|HIP_STABILITY_SUPPORT|TRUNK_CONTROL_SUPPORT|SHOULDER_STABILITY_SUPPORT|GRIP_FOREARM_SUPPORT,"ROTATION_POWER,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ROTATION_POWER,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ROTATION_POWER","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0.75,0,0.5,0.75,QUALITY_BASED,CORE,GLUTES,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ROTATION_SEQUENCING,GRIP_ENDURANCE,SHOULDER_DURABILITY",HIP,HIGH,MODERATE,"ROTATION,UNILATERAL_LOWER,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
medicine_ball_rotational_throw,메디신볼 회전 옆으로 던지기,기능성운동,복사근/코어,둔근/어깨/전완,"메디신볼, 무게*횟수",몸통과 골반을 순서대로 회전하며 메디신볼을 옆쪽 벽이나 파트너 방향으로 던진다.,60,메디신볼_회전_옆으로_던지기,메디신볼 회전 옆으로 던지기,PRIMARY,1,ROTATION,POWER,"CORE,GLUTE","SHOULDER,FOREARM",MEDICINE_BALL,MEDICINE_BALL,HYBRID,ROTATE,WHOLE_BODY,TRANSVERSE,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY,PELVIC_STABILITY",,COD_SUPPORT|HIP_STABILITY_SUPPORT|TRUNK_CONTROL_SUPPORT|SHOULDER_STABILITY_SUPPORT|GRIP_FOREARM_SUPPORT,"ROTATION_POWER,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ROTATION_POWER,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ROTATION_POWER","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0.75,0,0.5,0.75,QUALITY_BASED,CORE,GLUTES,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ROTATION_SEQUENCING,GRIP_ENDURANCE,SHOULDER_DURABILITY",HIP,HIGH,MODERATE,"ROTATION,UNILATERAL_LOWER,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
medicine_ball_three_step_acceleration_throw,메디신볼 3스텝 가속 던지기,기능성운동,가속/하체파워/코어,둔근/어깨/전완,"메디신볼, 무게*횟수",짧은 3스텝 가속 후 메디신볼을 전방으로 던져 첫 스텝 추진과 하체-몸통 힘 전달을 훈련한다.,75,메디신볼_3스텝_가속_던지기,메디신볼 3스텝 가속 던지기,PRIMARY,1,ROTATION,POWER,"SHOULDER,FOREARM,GLUTE,CORE",DEEP_CORE,MEDICINE_BALL,MEDICINE_BALL,HYBRID,ROTATE,WHOLE_BODY,MULTI_PLANAR,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY",,"HIP_STABILITY_SUPPORT,TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT,GRIP_FOREARM_SUPPORT","ACCELERATION,ROTATION_POWER,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ROTATION_POWER,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ROTATION_POWER","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0.75,0,0.5,0.75,QUALITY_BASED,CORE,SHOULDERS,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ROTATION_SEQUENCING,GRIP_ENDURANCE,SHOULDER_DURABILITY","SHOULDER,WRIST,HIP",HIGH,MODERATE,"ROTATION,UNILATERAL_LOWER,SHOULDER_CARE,GRIP_FOREARM,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
medicine_ball_three_step_deceleration_throw,메디신볼 3스텝 감속 던지기,기능성운동,감속/하체제어/코어,둔근/어깨/전완,"메디신볼, 무게*횟수",짧은 접근 후 감속하며 메디신볼을 던져 제동 제어와 움직임에서 힘 전달로 전환하는 능력을 훈련한다.,75,메디신볼_3스텝_감속_던지기,메디신볼 3스텝 감속 던지기,PRIMARY,1,ROTATION,POWER,"SHOULDER,FOREARM,GLUTE,CORE",DEEP_CORE,MEDICINE_BALL,MEDICINE_BALL,HYBRID,ROTATE,WHOLE_BODY,MULTI_PLANAR,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,HIP_STABILITY",,"DECELERATION_SUPPORT,HIP_STABILITY_SUPPORT,TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT,GRIP_FOREARM_SUPPORT","DECELERATION,ROTATION_POWER,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,NEURAL_SPEED,LOCAL_MUSCLE,DECELERATION,ROTATION_POWER,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,BADMINTON_COURT,DECELERATION,ROTATION_POWER","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,LONG,0.5,0.5,0.5,0.5,0.75,0,0.75,0,0.5,0.75,QUALITY_BASED,CORE,SHOULDERS,NONE,GRIP_FOREARM,NO,NO,DIRECT,"DECELERATION,RECOVERY_STEP","DECELERATION_CONTROL,ROTATION_SEQUENCING,GRIP_ENDURANCE,SHOULDER_DURABILITY","SHOULDER,WRIST,HIP",HIGH,MODERATE,"ROTATION,UNILATERAL_LOWER,SHOULDER_CARE,GRIP_FOREARM,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
one_arm_gymnastic_ring_row,짐내스틱 링 원암 로우,근력운동,광배근/능형근,후면삼각근/이두근/코어,"바 또는 링, 한팔 횟수",몸을 비스듬히 세운 상태에서 한 팔 중심으로 당긴다. 견갑 안정성과 좌우 당기는 힘을 스포츠 전이형으로 보강한다.,75,row,로우,PRIMARY,1.12,HORIZONTAL_PULL,STRENGTH,"LAT,RHOMBOID,REAR_DELT,SCAPULAR_STABILIZERS,BICEPS,CORE,DEEP_CORE",DEEP_CORE,GYMNASTIC_RINGS,GYMNASTIC_RINGS,COMPOUND,PULL,UPPER,TRANSVERSE,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,SCAPULAR_STABILITY",,"TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT",GENERAL_STRENGTH_SUPPORTIVE,"SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,OVERHEAD_REPETITION","UPPER_PULL,SHOULDER_OVERHEAD","SHOULDER_ACCESSORY,ARM_ACCESSORY,BACK_ACCESSORY,HYPERTROPHY_ACCESSORY",MODERATE_LOAD,MEDIUM,0.5,0.5,0,0.5,0,0,0,0,0.5,0,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,BACK,ROW,SHOULDER_CARE,NO,YES,GENERAL,NONE,NONE,ELBOW,HIGH,MODERATE,"UPPER_PULL,UNILATERAL_UPPER,SCAPULAR_STABILITY",FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE,EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
one_arm_suspension_trainer_row,서스펜션 트레이너 원암 로우,근력운동,광배근/능형근,후면삼각근/이두근/코어,"바 또는 링, 한팔 횟수",몸을 비스듬히 세운 상태에서 한 팔 중심으로 당긴다. 견갑 안정성과 좌우 당기는 힘을 스포츠 전이형으로 보강한다.,75,row,로우,PRIMARY,1.12,HORIZONTAL_PULL,STRENGTH,"LAT,RHOMBOID,REAR_DELT,SCAPULAR_STABILIZERS,BICEPS,CORE,DEEP_CORE",DEEP_CORE,SUSPENSION_TRAINER,SUSPENSION_TRAINER,COMPOUND,PULL,UPPER,TRANSVERSE,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,SCAPULAR_STABILITY",,"TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT",GENERAL_STRENGTH_SUPPORTIVE,"SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,OVERHEAD_REPETITION","UPPER_PULL,SHOULDER_OVERHEAD","SHOULDER_ACCESSORY,ARM_ACCESSORY,BACK_ACCESSORY,HYPERTROPHY_ACCESSORY",MODERATE_LOAD,MEDIUM,0.5,0.5,0,0.5,0,0,0,0,0.5,0,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,BACK,ROW,SHOULDER_CARE,NO,YES,GENERAL,NONE,NONE,ELBOW,HIGH,MODERATE,"UPPER_PULL,UNILATERAL_UPPER,SCAPULAR_STABILITY",FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE,EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
plate_rotational_press_out,플레이트 로테이셔널 프레스아웃,기능성운동,복사근/심부코어,둔근/어깨/전완,"플레이트, 무게*횟수",플레이트를 몸 앞에서 밀어내며 천천히 회전하고 몸통의 흔들림을 제어한다.,60,플레이트_로테이셔널_프레스아웃,플레이트 로테이셔널 프레스아웃,PRIMARY,1,ANTI_ROTATION,STABILITY,"SHOULDER,FOREARM,GLUTE,CORE,DEEP_CORE,OBLIQUE",DEEP_CORE,WEIGHT_PLATE,WEIGHT_PLATE,HYBRID,BRACE,WHOLE_BODY,TRANSVERSE,UNILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION,TRUNK_CONTROL,HIP_STABILITY",,"HIP_STABILITY_SUPPORT,TRUNK_CONTROL_SUPPORT,SHOULDER_STABILITY_SUPPORT,GRIP_FOREARM_SUPPORT","ANTI_ROTATION_STABILITY,GRIP_FOREARM,SHOULDER_CARE","SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE,ANTI_ROTATION,OVERHEAD_REPETITION,GRIP_FOREARM","SHOULDER_OVERHEAD,GRIP_FOREARM,ANTI_ROTATION","SHOULDER_ACCESSORY,ARM_ACCESSORY,POSTERIOR_CHAIN_ACCESSORY,HYPERTROPHY_ACCESSORY",SHOULDER_STRESS_LOW,SHORT,0.5,0.5,0,0.5,0,0,0,0.75,0.5,0.75,QUALITY_BASED,CORE,SHOULDERS,NONE,GRIP_FOREARM,NO,NO,SUPPORTIVE,NONE,"ANTI_ROTATION_STABILITY,GRIP_ENDURANCE,SHOULDER_DURABILITY","SHOULDER,WRIST,HIP",HIGH,LOW,"ANTI_ROTATION,UNILATERAL_LOWER,SHOULDER_CARE,GRIP_FOREARM,HIP_STABILITY","FATIGUE,BADMINTON_TRANSFER,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,,YES,,NO,NO
pull_up,풀업,근력운동,광배근,이두근/코어,"맨몸, 횟수","풀업: 자세와 관절 정렬을 유지한 채 반복한다. 주동근은 광배근이고, 이두근/코어이 흔들리지 않게 보조한다.",90,weighted_pullup,중량 풀업,PRIMARY,1,PULL_HORIZONTAL,STRENGTH,"LAT,BICEPS,CORE",DEEP_CORE,BODYWEIGHT,BODYWEIGHT,COMPOUND,PULL,UPPER,FRONTAL,BILATERAL,NONE,"CORE_STABILITY,ANTI_ROTATION",,TRUNK_CONTROL_SUPPORT,NONE,"SYSTEMIC,NEURAL_HEAVY,LOCAL_MUSCLE",UPPER_PULL,"ARM_ACCESSORY,BACK_ACCESSORY,HYPERTROPHY_ACCESSORY",MODERATE_LOAD,SHORT,0.5,0.5,0,0.5,0,0,0,0,0,0,ESTIMATED_1RM,UPPER_PULL_HORIZONTAL,BACK,ROW,UPPER_PULL_ACCESSORY,YES,YES,NONE,NONE,NONE,ELBOW,LOW,LOW,"UPPER_PULL,SCAPULAR_STABILITY","FATIGUE,STRENGTH_PROGRESS,BALANCE",TRAINING_EXERCISE,PROGRAM_SELECTABLE,HIGH,exercise_images/local_downloads/pull_up.png,YES,,NO,NO
